,ticker,price,volatility,drift
2479,ABTZY,9.73,0.014446,0.000258
2480,KNX,55.084999,0.014204,0.000353
2481,GNBC,17.139999,0.014633,-0.000253
2482,CBOE,124.580002,0.012224,0.000143
2483,TM,143.389999,0.010571,-0.000221
2484,CSWC,18.290001,0.011241,-0.000358
2485,NVEC,62.459999,0.015094,-0.000119
2486,DAHSF,2.82,0.007418,-0.000345
2487,BF-A,67.410004,0.010852,3e-06
2488,CMTL,13.33,0.02373,-0.000622
2489,GPS,13.955,0.02834,-0.000799
2490,ASA,14.042,0.014054,-0.000487
2491,GLPEF,12.44,0.025403,0.000491
2492,CAMT,22.950001,0.023197,-0.000374
2493,MBWM,32.700001,0.011773,0.000163
2494,NICK,6.36,0.023747,-0.000494
2495,MLR,26.73,0.011776,-0.000474
2496,SEGXF,9.72,0.020638,-0.000362
2497,LZAGF,490.299988,0.021766,-0.000277
2498,BNFT,10.4,0.023585,-0.000146
2499,ANET,128.149994,0.019814,0.000668
2500,SCYX,2.18,0.034056,-0.001118
2501,CRTO,26.41,0.022819,-0.000465
2502,AU,18.33,0.02214,0.000221
2503,DKS,120.360001,0.023883,0.000519
2504,VLPNF,26.620001,0.021147,-0.000425
2505,GCHOY,8.25,0.048261,0.001921
2506,SO,70.125,0.009083,0.000221
2507,OCC,3.7309,0.031685,0.000484
2508,WATT,0.97,0.032738,-0.000906
2509,HOG,45.060001,0.019817,0.000139
2510,TITN,39.66,0.021065,0.000529
2511,KMG,76.139999,0.014431,0.000485
2512,AMKBY,10.305,0.019929,-0.00027
2513,STRA,78.980003,0.016779,0.000173
2514,COO,314.834991,0.013324,-0.000249
2515,EFOI,0.3801,0.061543,-0.001296
2516,CFG,40.044998,0.015672,-8e-05
2517,PAA,11.62,0.015447,0.000109
2518,ORLY,825.48999,0.011897,0.000565
2519,AWK,156.695007,0.010811,6.8e-05
2520,BORT,28.0,0.010003,-6.5e-05
2521,MQT,10.41,0.008257,-0.000434
2522,FELE,80.5,0.013005,7.5e-05
2523,LAMR,95.82,0.013502,-3.4e-05
2524,AMPH,28.74,0.02087,0.000685
2525,SIX,21.370001,0.026494,-0.000634
2526,MTR,16.8792,0.044301,0.002306
2527,LPTH,1.1126,0.038479,-0.000352
2528,NATI,39.220001,0.016186,2.5e-05
2529,AXXTF,0.6741,0.015822,-0.000176
2530,SAUHF,116.300003,0.090206,0.000435
2531,IPI,33.68,0.033411,0.00061
2532,RE,328.609985,0.012134,0.000411
2533,BITRF,0.01945,0.081768,0.002578
2534,AAP,144.470001,0.015436,-0.000386
2535,TYIDY,55.884998,0.016788,-0.000463
2536,UBFO,7.07,0.012503,-0.000123
2537,RCKY,24.290001,0.024411,-0.000844
2538,CSUAY,11.44,0.020779,0.000744
2539,CIO,9.16,0.016333,-0.000301
2540,NTP,1.41,0.072683,-0.001438
2541,FCNCA,777.409973,0.015783,1.5e-05
2542,AN,117.830002,0.01912,0.000435
2543,LH,228.304993,0.011812,-0.0002
2544,ASX,6.64,0.017934,-0.000103
2545,CCLP,1.4,0.031064,8.6e-05
2546,MIUFY,8.48,0.009207,-0.000358
2547,UTSI,4.6395,0.043877,0.000583
2548,ARAY,1.95,0.027451,-0.000784
2549,MYRG,91.589996,0.015629,0.000113
2550,COLB,31.139999,0.015225,-0.000172
2551,CNHI,15.85,0.018116,9.3e-05
2552,WLDN,14.92,0.025688,-0.000976
2553,ACXIF,190.0,0.019223,0.000457
2554,EL,241.619995,0.017469,-0.00022
2555,GHC,602.25,0.012075,-6e-06
2556,LULU,324.945007,0.020389,5.2e-05
2557,RICK,84.449997,0.021497,0.000536
2558,KLAC,389.230011,0.020147,0.000507
2559,FSFF,11975.0,0.012375,0.000394
2560,RAIL,3.51,0.034204,-0.000165
2561,HRTG,1.505,0.030998,-0.001928
2562,ALPMY,15.51,0.017146,5e-06
2563,NIQ,12.57,0.013436,-0.000137
2564,CASS,43.005001,0.011311,0.000116
2565,CYRN,0.6708,0.067936,-0.001931
2566,AVB,169.286407,0.011014,-0.000238
2567,WSFS,46.6292,0.014302,9.5e-05
2568,FFC,15.1492,0.007176,-0.000526
2569,KIO,11.246,0.00694,-0.000518
2570,ATVI,74.580002,0.01536,-0.000198
2571,MYN,10.06,0.005778,-0.000447
2572,TYG,32.650002,0.012882,0.000248
2573,BCH,19.42,0.015231,0.000108
2574,TGS,8.96,0.023866,0.00121
2575,SMGZY,19.68,0.0146,-5.5e-05
2576,MAV,8.3073,0.006544,-0.000527
2577,ERIE,268.089996,0.012228,0.000518
2578,CWST,83.900002,0.01273,0.000447
2579,SNMX,1.49,0.036645,0.001424
2580,PEGA,36.25,0.024839,-0.001526
2581,VET,17.52,0.029918,0.001351
2582,MPW,11.605,0.013602,-0.000669
2583,FTNT,53.93,0.022982,0.00041
2584,KE,24.440001,0.016351,0.000278
2585,LDNXF,94.394997,0.021908,5.5e-05
2586,WLMIF,3.0,0.013386,-8.6e-05
2587,COL,0.05,0.073452,0.003003
2588,OMER,2.1015,0.051573,-0.001421
2589,INDB,88.540001,0.01261,0.000291
2590,DY,86.900002,0.020772,0.000398
2591,NCZ,3.105,0.011664,-0.000698
2592,BLFS,20.24,0.036494,-0.000418
2593,OTPGF,13.75,0.0,0.0
2594,PBSFF,8.355,0.019871,-0.000998
2595,IFNNY,32.680099,0.020124,-4.9e-05
2596,GME,22.825001,0.043269,-0.000168
2597,SDXAY,20.052,0.015111,0.000174
2598,IBN,22.594999,0.012323,0.000457
2599,MKTX,283.660004,0.016968,-0.000531
2600,ADBE,336.80719,0.01811,-0.000592
2601,SEKEY,7.575,0.018958,-1.9e-05
2602,AIF,12.25,0.005618,-0.000311
2603,PMF,10.66,0.009842,-0.000428
2604,VECO,19.02,0.020056,-8.9e-05
2605,GBDC,13.175,0.007755,-0.000185
2606,BDN,6.235,0.014185,-0.000997
2607,AVAV,86.934998,0.025109,0.000117
2608,PCQ,15.87,0.010636,-0.000196
2609,SOFO,0.88,0.038381,-0.001267
2610,STNG,54.709999,0.026345,0.00162
2611,BMRN,104.75,0.01588,0.00043
2612,ABT,108.690002,0.010514,-4.8e-05
2613,CNQ,55.310001,0.017995,0.000746
2614,MAANF,0.205,0.02258,-0.000791
2615,CMPGY,23.264999,0.016129,0.000195
2616,CRCBY,17.691,0.004743,-0.00017
2617,HART,27.114,0.00753,7e-06
2618,BSQR,1.09,0.036633,-0.001241
2619,MGEE,71.230003,0.010273,-2.1e-05
2620,TCFC,39.93,0.011784,0.000217
2621,MNST,100.480003,0.011995,0.000205
2622,BKD,2.805,0.026292,-0.001119
2623,GGNPF,1.59,0.010233,-0.000589
2624,SIVB,225.070007,0.024195,-0.000968
2625,NRCIB,53.0103,0.017614,0.000595
2626,BHE,28.0,0.013826,6.9e-05
2627,ALLE,108.572502,0.013229,-0.000263
2628,IPCC,142.800003,0.012391,0.000744
2629,FFNW,14.91,0.01084,4.1e-05
2630,LAKE,12.9,0.017438,-0.00059
2631,SCGLY,4.685,0.020269,-0.000167
2632,ENTG,69.589996,0.022974,-0.000465
2633,HRTX,2.485,0.035677,-0.001826
2634,RVT,14.02,0.01185,-0.000351
2635,CBRL,98.550003,0.017351,-0.000419
2636,CGNX,49.349998,0.018873,-0.000552
2637,BAP,144.509995,0.016939,0.000387
2638,SMEBF,0.31,0.055539,0.000808
2639,DRH,9.135,0.019261,8.4e-05
2640,ITRI,53.115002,0.021963,-0.000637
2641,TOPS,1.35,0.070577,-0.001854
2642,GLNG,24.250999,0.022054,0.001054
2643,BMO,90.989998,0.01042,-0.000121
2644,PKBK,20.530001,0.01113,0.000111
2645,TCX,33.055,0.019943,-0.00102
2646,ZURVY,48.044998,0.009854,0.000293
2647,BDSI,5.59,0.027079,0.001
2648,FF,8.39,0.021627,4.9e-05
2649,EHI,7.4094,0.007028,-0.000475
2650,NM,1.66,0.038363,-0.001569
2651,SYF,35.125,0.018145,-0.000288
2652,SIOLF,0.14,0.034814,1.8e-05
2653,ADXS,1.58,0.06026,-0.002549
2654,EW,75.474998,0.016212,-0.000318
2655,LKFN,75.480003,0.012817,0.00036
2656,HWKN,40.580002,0.015716,0.000401
2657,GTN-A,10.96,0.030902,-0.000432
2658,CLWT,1.45,0.042901,-0.000243
2659,JGH,11.9,0.007413,-0.0004
2660,HALFF,128.830002,0.012298,-0.000364
2661,GLPI,51.799999,0.010563,0.000217
2662,WBS,47.571999,0.015667,-5.9e-05
2663,TSQ,7.25,0.019925,-0.000639
2664,RH,252.365005,0.023888,-0.001094
2665,AGIO,28.530001,0.026597,-0.00058
2666,MSD,6.62,0.007627,-0.00045
2667,LMAT,47.09,0.016882,-0.000202
2668,HASI,32.705002,0.022278,-0.000485
2669,VGI,7.88,0.006396,-0.000545
2670,VKQ,9.6792,0.005826,-0.000471
2671,NRG,32.060001,0.014167,-0.00022
2672,HLT,138.5,0.016047,0.000284
2673,EA,123.760002,0.012796,-0.000108
2674,KTEC,13.028,0.024893,-0.000598
2675,NKTR,2.805,0.044118,-0.001536
2676,KKOYF,33.852001,0.019373,0.000576
2677,AAL,13.9,0.023521,-0.000322
2678,TGLS,29.68,0.033547,0.001041
2679,WTFC,85.824997,0.014896,0.000273
2680,WFAFY,16.110001,0.019296,-0.000244
2681,INO,1.84,0.036865,-0.001563
2682,SWGAY,13.915,0.016794,-0.000159
2683,MLVF,15.3057,0.01259,-0.000184
2684,HCA,240.190002,0.017407,0.000324
2685,ACDVF,13.862,0.028603,-0.000166
2686,CNMD,91.315002,0.017586,-0.000419
2687,VBTX,29.43,0.016144,-0.00014
2688,BBGI,0.94,0.025681,-0.001287
2689,ALB,260.369995,0.023244,0.000838
2690,PRDSF,5.43,0.03032,-1.3e-05
2691,KWR,177.380005,0.018945,-0.00023
2692,ARRY,21.02,0.040088,0.001165
2693,WWW,10.25,0.023026,-0.001371
2694,JBL,71.699997,0.015173,0.000404
2695,DDT,25.4436,0.007524,-3.3e-05
2696,CSGS,57.367001,0.011806,0.000342
2697,ALV,80.504997,0.017747,-0.000111
2698,LILA,6.9,0.020294,-0.000761
2699,MPV,12.38,0.011534,-6.4e-05
2700,TRGNF,2.15,0.018474,-0.000372
2701,GCV,5.1394,0.013946,-0.000243
2702,AER,59.303001,0.019837,0.000377
2703,FJTSY,26.934999,0.022012,-0.000185
2704,MMP,49.967999,0.010867,8.5e-05
2705,FFHL,8.55,0.037149,5e-05
2706,RNP,21.782,0.011058,-0.000239
2707,UGP,2.275,0.022715,-0.000382
2708,VDNRF,10.63,0.017614,0.000238
2709,CTIB,0.73,0.050532,-6.9e-05
2710,SF,60.705002,0.015564,1.3e-05
2711,SVJTY,21.9,0.045622,0.00178
2712,TEL,122.073997,0.013194,-6.8e-05
2713,RGLD,107.559998,0.014802,2.4e-05
2714,SNOW,149.354996,0.032041,-0.000118
2715,CPSS,8.19,0.032264,0.001335
2716,IVZ,18.555,0.017437,-0.000359
2717,IVR,12.89,0.021695,-0.001267
2718,AMGN,275.404999,0.009194,0.000192
2719,KWHIY,8.98,0.0214,0.000303
2720,WSPOF,119.517502,0.014376,0.000141
2721,TKC,4.445,0.020414,0.000129
2722,LANC,201.003006,0.01206,0.000121
2723,NFX,17.07,0.019959,-0.000351
2724,LARK,24.219999,0.010498,-3.2e-05
2725,CPWHF,4.65,0.03478,-0.000973
2726,CFFI,60.400002,0.014754,0.000314
2727,MAIN,37.029999,0.010709,-8.9e-05
2728,RYCEY,1.12,0.023964,-4.8e-05
2729,AJG,192.399994,0.01104,0.000492
2730,HKXCF,43.887501,0.022526,-0.000151
2731,INFI,0.475,0.050607,-0.001244
2732,MRVL,42.380001,0.025756,-8.4e-05
2733,FATE,16.5,0.03482,-0.001781
2734,JAKK,17.26,0.034205,0.001166
2735,SANM,61.935001,0.013928,0.00073
2736,X,25.110001,0.025128,0.000374
2737,XHR,15.28,0.0184,-0.000116
2738,ALEX,19.58,0.012993,0.000147
2739,UFCS,27.035,0.020623,0.000153
2740,BRX,22.48,0.013714,5.2e-05
2741,EUZOF,51.07,0.010751,-0.00067
2742,BKRL,5.01,0.0,0.0
2743,CLPBY,11.83,0.01462,-0.000361
2744,CZR,49.57,0.028205,-0.000603
2745,PNBK,10.46,0.024966,0.000495
2746,KMF,7.56,0.012634,5.8e-05
2747,ENS,75.18,0.01534,-0.000248
2748,YNDX,18.940001,0.032797,-0.001261
2749,EGRNY,2.15,0.065204,-0.001643
2750,HBIO,2.64,0.024285,-0.001264
2751,SWIR,28.98,0.020947,0.000817
2752,DRLCQ,0.07432,0.0,0.0
2753,BR,144.550003,0.011791,-9.4e-05
2754,GPI,191.779999,0.020355,0.000458
2755,POWI,76.555,0.018838,7.4e-05
2756,EDAP,11.13,0.022708,0.000899
2757,VIVEF,9.39,0.041579,-0.000894
2758,WRE,19.17,0.011049,-0.000188
2759,AGTC,0.3936,0.04792,-0.001997
2760,PATK,57.060902,0.019353,-0.000196
2761,RQI,12.54,0.012314,-0.000245
2762,COF,96.699997,0.017502,-0.000512
2763,MUI,11.426,0.006656,-0.000407
2764,TRST,37.994999,0.009962,0.000181
2765,MLLUY,4.44,0.024917,0.000262
2766,CBOF,3.08,0.007383,-4.6e-05
2767,YARIY,21.52,0.016176,-0.000165
2768,FUNC,19.700001,0.015576,0.000284
2769,EBS,11.955,0.030853,-0.001823
2770,KLXI,62.990002,0.011525,0.000677
2771,KALU,80.330002,0.020186,-0.000396
2772,BST,31.17,0.013489,-0.000795
2773,USNA,51.84,0.01315,-0.00085
2774,LBAI,18.174999,0.012417,0.000127
2775,RGA,140.570007,0.014415,0.000368
2776,SU,29.985001,0.019257,0.000468
2777,AFSI,14.75,0.01492,9.7e-05
2778,IGLD,18.85,0.006628,-7.1e-05
2779,CIDM,0.4673,0.04124,-0.000519
2780,AOSL,31.674999,0.030902,0.000546
2781,WIX,83.2901,0.030744,-0.001245
2782,IOSP,106.959999,0.012271,0.000298
2783,AB,38.465,0.014722,-0.000159
2784,VGR,11.285,0.019861,-0.000118
2785,NATR,8.18,0.017415,-0.00088
2786,FORM,23.809999,0.023922,-0.000308
2787,CSTE,5.98,0.017611,-0.001093
2788,BAESY,41.220001,0.012494,0.000542
2789,BGT,11.1993,0.006925,-0.000167
2790,GARPF,0.2,0.025894,0.000558
2791,CBA,0.085,0.065403,0.00206
2792,TPVG,12.875,0.012987,-0.000148
2793,HPF,15.4388,0.007509,-0.000425
2794,CTAS,455.765015,0.011342,0.00031
2795,CII,17.950001,0.008624,-0.000151
2796,RL,109.650002,0.018923,7.8e-05
2797,BIND,1.32,0.005447,0.000328
2798,SABR,6.415,0.030205,-0.000467
2799,AGI,9.755,0.019586,0.000532
2800,EPD,23.945,0.009819,1.8e-05
2801,CTIC,5.67,0.040434,0.001896
2802,SCBFF,7.32,0.028624,0.000613
2803,SWZNF,4335.529785,0.018044,-0.000314
2804,INTX,3.67,0.043349,0.000764
2805,IUTCF,12.6,0.015258,-0.000145
2806,CLW,38.900002,0.019511,0.000595
2807,UBOH,18.4,0.022377,-0.000661
2808,ORC,10.54,0.017476,-0.001089
2809,GRBK,24.24,0.022951,0.000318
2810,IBCP,23.924999,0.011981,0.000188
2811,LNVGY,16.059999,0.024506,-0.000197
2812,LSBK,12.25,0.00948,-0.000223
2813,SWN,6.165,0.028463,0.000532
2814,CMPR,27.700001,0.026321,-0.00153
2815,KED,18.450001,0.011003,-5.1e-05
2816,BGCP,4.435,0.018011,-0.000189
2817,TRI,115.644997,0.009717,0.000256
2818,NPK,69.029999,0.011862,-0.000477
2819,EEA,8.02,0.012527,-0.000408
2820,PRU,99.93,0.012625,3.4e-05
2821,ONCY,1.79,0.031227,-9.6e-05
2822,NWYF,20.75,0.008072,-0.000526
2823,EEFT,91.129997,0.017775,-0.000406
2824,FITB,33.049999,0.014854,-0.000107
2825,SEED,9.9205,0.045347,0.001213
2826,RNR,183.669998,0.013243,0.00035
2827,TSEM,45.830002,0.017865,0.000769
2828,JPM,133.419998,0.012044,-0.000151
2829,OXM,102.75,0.018752,0.00023
2830,CCGDF,0.1153,0.010283,-0.0007
2831,CONN,7.52,0.033402,-0.001136
2832,SBKFF,72.139999,0.011977,0.000703
2833,VNDA,10.65,0.022591,-0.000692
2834,ASHTF,59.099998,0.024686,3.6e-05
2835,VOYA,62.110001,0.012817,7.2e-05
2836,OLED,114.870003,0.02132,-0.000657
2837,CRUS,76.489998,0.015412,-1.2e-05
2838,GULTU,0.04,0.080411,0.003991
2839,CNSL,4.315,0.022333,-0.000739
2840,BYBK,13.3,0.022,0.001502
2841,SHLM,44.0,0.014156,0.000524
2842,COTY,7.88,0.022917,3.4e-05
2843,BK,44.790001,0.013509,-9.8e-05
2844,VIV,6.97,0.01307,-0.000142
2845,ITUB,4.47,0.016624,3.4e-05
2846,CPG,6.705,0.02795,0.000892
2847,CDXS,5.785,0.037995,-0.001144
2848,JYSKY,9.99,0.0,0.0
2849,BUI,21.655001,0.008499,-0.000211
2850,GAIN,13.4984,0.011394,-3.5e-05
2851,OMI,20.905001,0.023604,-0.000679
2852,CVGI,6.75,0.021348,-0.000352
2853,CUBA,3.943,0.014264,-0.000492
2854,TBK,56.060001,0.021414,-0.000156
2855,CSII,13.265,0.023017,-0.001332
2856,KYSEF,6.71,0.005048,-0.000228
2857,TWOU,6.96,0.040248,-0.001632
2858,BPK,14.61,0.002839,-6.1e-05
2859,CJPRF,123.589996,0.010512,-0.000173
2860,OCN,33.34,0.023834,0.00041
2861,CALL,14.9,0.013482,-0.000251
2862,ALLY,25.33,0.018704,-0.000767
2863,FFIN,35.639999,0.012933,-0.000366
2864,MPRWP,100.0,0.005594,7e-06
2865,BRFS,1.3748,0.024192,-0.001556
2866,RANJY,29.41,0.017197,-0.000214
2867,YPF,7.46,0.025074,0.00098
2868,CALA,1.5141,0.056267,-0.002936
2869,CAG,38.205002,0.010055,0.000132
2870,BLK,704.755005,0.014497,-0.000198
2871,RNST,40.200001,0.013051,8.7e-05
2872,SPCB,2.08,0.046349,-0.001488
2873,CAA,53.119999,0.012708,0.000608
2874,ATRO,10.295,0.023985,-0.000473
2875,FOLD,12.04,0.027051,0.000637
2876,CRT,22.2509,0.027908,0.001251
2877,BEBE,5.15,0.038504,0.000639
2878,AVID,27.719999,0.026094,-0.000136
2879,AJINY,32.93,0.016935,0.000472
2880,KOSS,5.975,0.038668,-0.001032
2881,SMCI,87.269997,0.023909,0.00152
2882,ICE,103.845001,0.011159,-0.000122
2883,EFLVF,0.879406,0.039394,0.00042
2884,FGEN,14.29,0.032629,-0.000314
2885,CHT,36.34,0.005919,-0.000133
2886,CUK,8.05,0.03017,-0.001017
2887,DNP,11.3,0.006965,0.000124
2888,DIAX,16.0,0.0079,-5.9e-05
2889,KEP,7.93,0.013482,-0.000328
2890,WWD,93.864998,0.016526,-0.000238
2891,TWER,0.15,0.085071,0.00205
2892,HIMX,7.26,0.026892,-0.000713
2893,WHLM,3.596,0.030937,1.9e-05
2894,CUZ,24.780001,0.012291,-0.000479
2895,CSCO,48.595001,0.01193,-5.9e-05
2896,BH,143.399994,0.015835,-2.3e-05
2897,DV,25.299999,0.02729,-0.000304
2898,SUHJY,12.87,0.016799,-6.4e-05
2899,GLHD,0.512,0.032274,-0.001651
2900,SVYSF,97.492996,0.014499,-0.000278
2901,VMW,120.788002,0.016044,-0.000223
2902,TBNK,23.0,0.00932,-0.000107
2903,URBN,27.445,0.022346,-0.000301
2904,SEBYF,63.728889,0.021289,-0.001203
2905,HQL,14.742,0.010752,-0.000464
2906,G,45.139999,0.011057,4.3e-05
2907,DBVT,1.33,0.045634,-0.00095
2908,DCTH,3.69,0.030289,-0.001229
2909,SEAS,53.389999,0.022436,0.000309
2910,EONGY,9.56,0.013518,-0.000187
2911,GUT,7.21,0.010456,-8.8e-05
2912,TGA,3.72,0.031999,0.001651
2913,AMKR,26.02,0.02179,0.000392
2914,MLP,8.87,0.016133,-0.000118
2915,FMS,15.635,0.015409,-0.001226
2916,CEE,8.2467,0.024389,-0.001389
2917,ELPQF,5.15,0.011147,0.000556
2918,CVCO,242.279999,0.019544,0.00026
2919,MUC,10.915,0.006441,-0.000509
2920,IQI,9.77,0.005747,-0.00043
2921,PGEM,21.65,0.013314,0.000706
2922,AHCHY,18.580099,0.02229,-0.000236
2923,Z,34.799999,0.028953,-0.001283
2924,VMI,330.5,0.013011,0.000546
2925,CNP,30.535,0.00995,0.000338
2926,WLKP,21.8766,0.011915,-0.000217
2927,BECN,58.23,0.016531,0.000232
2928,RDY,54.279999,0.010642,-0.00039
2929,HOV,43.235001,0.03058,-0.000746
2930,OTTR,59.560001,0.012675,0.00035
2931,AMTX,4.09,0.044687,-0.000381
2932,TSCDY,8.27,0.013227,-7.2e-05
2933,NCLIP,13.0,0.0,0.0
2934,SEM,24.0,0.022624,-0.00052
2935,MZOR,58.23,0.019725,0.00075
2936,PRPH,10.225,0.031347,0.001219
2937,LYB,81.629997,0.01486,-0.000214
2938,FONR,17.5783,0.013833,0.000131
2939,FSM,3.7494,0.028315,-0.000121
2940,HMY,3.345,0.026962,0.000189
2941,CRWS,5.8,0.012449,-0.000284
2942,GOGO,15.495,0.023274,0.00069
2943,BKU,35.200001,0.015487,-0.000168
2944,FORR,34.724998,0.014599,-0.000274
2945,BSHI,18.5,0.014124,-0.000228
2946,FRBK,2.565,0.020768,-0.000386
2947,PCAR,101.389999,0.011351,0.000246
2948,EBAY,43.369999,0.016551,-0.000515
2949,ISUZY,12.31,0.018789,4.9e-05
2950,CRNT,1.875,0.02231,-0.000715
2951,SVVC,1.09,0.026202,-0.00193
2952,MXCHF,2.0,0.018069,-0.000142
2953,OIS,6.495,0.031068,0.000178
2954,NCMI,0.3845,0.039576,-0.002769
2955,WPZ,47.369999,0.00988,0.000279
2956,VFC,28.040001,0.016782,-0.001351
2957,AHGP,28.370001,0.015115,0.000101
2958,TCBI,58.439999,0.017979,2.4e-05
2959,SCVL,23.76,0.023639,-0.000295
2960,FCODF,1023.0,0.014144,-0.000339
2961,PLOW,36.68,0.014586,-4.6e-05
2962,BDRBF,39.82,0.040586,0.001294
2963,CFRX,0.1248,0.072389,-0.00227
2964,SZLMY,26.700001,0.021486,0.00038
2965,PTBRY,14.01,0.017711,0.000718
2966,BMS,57.25,0.008161,0.000289
2967,ECL,149.949997,0.012841,-0.000374
2968,GM,38.615002,0.018184,-0.000418
2969,CUDA,0.02,0.076757,0.00123
2970,SCHN,32.810001,0.02218,-0.000312
2971,VTN,10.3,0.006458,-0.000398
2972,BAM,31.139999,0.01774,-0.000536
2973,DGICA,14.37,0.010925,1.1e-05
2974,TRUE,2.4885,0.028214,-0.000754
2975,GSK,35.959999,0.011192,-8.9e-05
2976,KCLI,30.0,0.011424,-0.000475
2977,GGZ,11.53,0.010247,-0.000396
2978,NEOG,15.26,0.016819,-0.001376
2979,FOSL,4.495,0.033611,-0.00104
2980,KRYAF,88.559998,0.015143,-0.000468
2981,CP,78.008301,0.013008,0.000108
2982,KEQU,16.370001,0.017571,0.000331
2983,AIPUY,19.997999,0.037729,0.000723
2984,ACET,11.02,0.04041,0.000991
2985,CIHKY,26.18,0.021172,-0.000412
2986,PDCO,28.74,0.014218,8e-06
2987,SHIP,0.5185,0.028447,-0.000663
2988,CARV,3.93,0.049071,-0.000206
2989,LNG,161.5,0.01812,0.001011
2990,NATH,66.739998,0.016372,1.1e-05
2991,AAME,2.54,0.033542,-0.000184
2992,OSTK,22.49,0.034275,-0.001317
2993,UEIC,21.91,0.019037,-0.000923
2994,ACFC,10.89,0.013812,0.000672
2995,EOS,16.846201,0.010653,-0.000385
2996,DD,69.620003,0.014125,-6.6e-05
2997,FSD,11.39,0.007044,-0.000414
2998,EZPW,8.26,0.018262,0.000566
2999,ISSC,8.7099,0.024004,0.000736
3000,SP,34.849998,0.015681,0.000278
3001,WTBCF,31.58,0.016151,-0.000385
3002,ARE,148.5,0.01157,-0.000214
3003,JMPLY,50.776001,0.020906,-0.000533
3004,AAWW,100.599998,0.015189,0.000645
3005,NWL,13.38,0.016871,-0.000842
3006,UCBJY,37.880001,0.014149,-0.000361
3007,PKIN,11.75,0.036752,0.000647
3008,CMPNF,0.3,0.012287,-0.00078
3009,ACHC,83.089996,0.015876,0.000493
3010,MGNX,6.41,0.038859,-0.001274
3011,TTGT,42.830002,0.024636,-0.000473
3012,WTM,1300.0,0.010841,0.000217
3013,KO,63.275002,0.00861,0.000255
3014,ZSHGY,51.5,0.027144,-0.000327
3015,NYCB,8.63,0.013665,-0.00028
3016,NGS,11.1987,0.022197,0.000309
3017,AAON,79.440002,0.015553,0.000447
3018,MSCC,68.739998,0.012029,0.000394
3019,CCZ,53.0,0.014422,-0.000159
3020,CRMT,74.260002,0.027936,-0.000524
3021,BHP,62.349998,0.01707,9.7e-05
3022,VBFC,53.310001,0.019786,0.000339
3023,SUGBY,29.9,0.013143,-0.000187
3024,WCC,122.379997,0.019558,0.000416
3025,CFNB,16.049999,0.002756,-0.000183
3026,CDNA,12.39,0.035653,-0.002111
3027,SSBI,16.879999,0.013932,0.000348
3028,AKR,14.68,0.015596,-0.000455
3029,GBX,35.639999,0.018532,-9.9e-05
3030,ONTX,0.7399,0.033654,-0.002464
3031,LTRX,4.6,0.029608,0.000292
3032,VSTM,0.45,0.040972,-0.002177
3033,INFN,7.005,0.022748,-0.000267
3034,EVER,11.45,0.036123,-0.000791
3035,AGM,119.739998,0.013211,0.000335
3036,FTEK,1.52,0.028553,-0.000183
3037,CTSH,58.505001,0.013776,-0.000148
3038,SCYT,60.0,0.026506,0.000306
3039,ADSK,198.139999,0.019946,-0.00034
3040,LOPE,103.129997,0.014796,0.000283
3041,EMR,94.949997,0.012083,4.5e-05
3042,AMX,18.209999,0.011916,0.000355
3043,TAC,9.53,0.012291,2.1e-05
3044,JSD,11.89,0.006104,-0.000301
3045,ESLT,170.160004,0.014606,0.00049
3046,PDFS,30.049999,0.019987,0.000891
3047,UNP,212.270004,0.010752,-1.3e-05
3048,ALDX,6.09,0.038841,-9.4e-05
3049,CCNE,24.205,0.012306,0.000124
3050,RACE,221.270004,0.014142,0.000214
3051,TLF,5.0,0.033635,0.000566
3052,GAM,37.200001,0.009151,-0.000166
3053,GIS,86.620003,0.009256,0.000541
3054,VLEEY,8.6496,0.025098,-0.000473
3055,ENBP,17.1,0.010599,-0.000283
3056,BCOV,5.13,0.021565,-0.001184
3057,CMC,47.900002,0.017784,0.000748
3058,SRCE,54.119999,0.011921,0.000277
3059,SYBT,72.544998,0.012042,0.000545
3060,STGPF,1.94,0.015676,-1.2e-05
3061,IRM,54.380001,0.01364,0.000427
3062,MDEVF,1.1275,0.034201,-8.6e-05
3063,SDVKY,18.25,0.021399,-0.000244
3064,WDC,35.794998,0.02043,-0.000727
3065,APEMY,31.139999,0.021545,-0.000493
3066,FFIV,151.179993,0.015558,-0.000182
3067,LUV,38.494999,0.016548,-0.000323
3068,DMRC,22.370001,0.03141,-5.2e-05
3069,RRC,26.469999,0.02801,0.001013
3070,GSIT,2.23,0.027021,-0.000864
3071,MIND,0.4499,0.036875,-0.001322
3072,UCBA,27.85,0.013664,0.000714
3073,TCYSF,22.0,0.027565,-0.000216
3074,AMCX,18.870001,0.024897,-0.001405
3075,DASTY,37.134998,0.016875,-0.000212
3076,PRTA,61.525002,0.035435,0.000838
3077,LOGI,60.68,0.018176,-0.000772
3078,PCH,47.25,0.014345,-6.5e-05
3079,COP,111.599998,0.018178,0.000951
3080,CBAOF,1.39,0.039035,0.000625
3081,SLF,46.095001,0.009281,-0.000116
3082,CEA,22.2299,0.017078,0.000213
3083,FISV,101.800003,0.013579,7e-06
3084,TOL,49.0,0.017904,-9.2e-05
3085,CRARY,4.99,0.016879,-0.000331
3086,LGFRY,33.509998,0.032762,-0.000183
3087,SVNLF,9.938,0.019883,-5e-06
